CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1M_School closing,C1M_Flag,C2M_Workplace closing,C2M_Flag,C3M_Cancel public events,C3M_Flag,C4M_Restrictions on gatherings,C4M_Flag,C5M_Close public transport,C5M_Flag,C6M_Stay at home requirements,C6M_Flag,C7M_Restrictions on internal movement,C7M_Flag,C8EV_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H6M_Flag,H7_Vaccination policy,H7_Flag,H8M_Protection of elderly people,H8M_Flag,M1_Wildcard,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_Average,StringencyIndex_Average_ForDisplay,GovernmentResponseIndex_Average,GovernmentResponseIndex_Average_ForDisplay,ContainmentHealthIndex_Average,ContainmentHealthIndex_Average_ForDisplay,EconomicSupportIndex,EconomicSupportIndex_ForDisplay
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210301,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,3.0,1.0,,1,1,60-64 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3746900.0,108422.0,NV,1.08,87.96,87.96,83.65,83.65,81.31,81.31,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210302,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,3.0,1.0,,1,1,60-64 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3752851.0,108729.0,NV,1.13,87.96,87.96,83.65,83.65,81.31,81.31,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210303,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,3.0,1.0,,1,1,60-64 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3758156.0,108993.0,NV,1.21,87.96,87.96,83.65,83.65,81.31,81.31,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210304,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,3.0,1.0,,1,1,60-64 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3763167.0,109195.0,NV,1.29,87.96,87.96,83.65,83.65,81.31,81.31,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210305,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,3.0,1.0,,1,1,60-64 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3767895.0,109406.0,NV,1.36,87.96,87.96,83.65,83.65,81.31,81.31,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210306,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,3.0,1.0,,1,1,60-64 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3771727.0,109541.0,NV,1.39,87.96,87.96,83.65,83.65,81.31,81.31,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210307,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,3.0,1.0,,1,1,60-64 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3775404.0,109602.0,NV,1.41,87.96,87.96,83.65,83.65,81.31,81.31,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210308,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,55-59 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3781221.0,109664.0,NV,1.45,80.56,80.56,77.4,77.4,74.17,74.17,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210309,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,55-59 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3786709.0,109871.0,NV,1.54,80.56,80.56,77.4,77.4,74.17,74.17,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210310,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,55-59 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3791932.0,110027.0,NV,1.66,80.56,80.56,77.4,77.4,74.17,74.17,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210311,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,55-59 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3796780.0,110165.0,NV,1.78,80.56,80.56,77.4,77.4,74.17,74.17,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210312,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,55-59 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3801547.0,110310.0,NV,1.9,80.56,80.56,77.4,77.4,74.17,74.17,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210313,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,55-59 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3805139.0,110416.0,NV,1.97,80.56,80.56,77.4,77.4,74.17,74.17,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210314,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,55-59 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3808846.0,110456.0,NV,2.0,80.56,80.56,77.4,77.4,74.17,74.17,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210315,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,55-59 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3814489.0,110517.0,NV,2.05,80.56,80.56,77.4,77.4,74.17,74.17,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210316,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,55-59 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3819422.0,110618.0,NV,2.17,80.56,80.56,77.4,77.4,74.17,74.17,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210317,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,50-54 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3824470.0,110739.0,NV,2.33,80.56,80.56,77.4,77.4,74.17,74.17,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210318,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,50-54 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3829159.0,110822.0,NV,2.51,80.56,80.56,77.4,77.4,74.17,74.17,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210319,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,50-54 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3833492.0,110903.0,NV,2.69,80.56,80.56,77.4,77.4,74.17,74.17,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210320,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,50-54 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3837006.0,110985.0,NV,2.81,80.56,80.56,77.4,77.4,74.17,74.17,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210321,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,50-54 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3841685.0,111011.0,NV,2.87,80.56,80.56,77.4,77.4,74.17,74.17,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210322,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,50-54 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3847084.0,111027.0,NV,2.98,80.56,80.56,77.4,77.4,74.17,74.17,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210323,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,50-54 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3851650.0,111130.0,NV,3.22,80.56,80.56,77.4,77.4,74.17,74.17,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210324,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,50-54 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3856971.0,111222.0,NV,3.59,80.56,80.56,77.4,77.4,74.17,74.17,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210325,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,50-54 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3861645.0,111271.0,NV,3.94,80.56,80.56,77.4,77.4,74.17,74.17,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210326,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,50-54 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3865448.0,111332.0,NV,4.38,80.56,80.56,77.4,77.4,74.17,74.17,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210327,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,50-54 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3868584.0,111375.0,NV,4.74,80.56,80.56,77.4,77.4,74.17,74.17,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210328,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,50-54 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3873060.0,111392.0,NV,4.96,80.56,80.56,77.4,77.4,74.17,74.17,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210329,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,50-54 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3876482.0,111414.0,NV,5.21,73.15,73.15,73.23,73.23,69.4,69.4,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210330,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,50-54 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3879617.0,111453.0,NV,5.62,73.15,73.15,73.23,73.23,69.4,69.4,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210331,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,50-54 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3882957.0,111489.0,NV,6.22,73.15,73.15,73.23,73.23,69.4,69.4,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210401,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,50-54 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3886024.0,111530.0,NV,6.95,73.15,73.15,73.23,73.23,69.4,69.4,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210402,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,50-54 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3888272.0,111577.0,NV,7.33,73.15,73.15,73.23,73.23,69.4,69.4,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210403,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,50-54 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3890392.0,111585.0,NV,7.61,73.15,73.15,73.23,73.23,69.4,69.4,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210404,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,50-54 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3892435.0,111595.0,NV,7.68,73.15,73.15,73.23,73.23,69.4,69.4,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210405,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,50-54 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3894749.0,111611.0,NV,7.78,73.15,73.15,73.23,73.23,69.4,69.4,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210406,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,50-54 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3897505.0,111626.0,NV,8.07,73.15,73.15,73.23,73.23,69.4,69.4,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210407,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,50-54 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3900257.0,111666.0,NV,8.72,73.15,73.15,73.23,73.23,69.4,69.4,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210408,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,50-54 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3902908.0,111710.0,NV,9.44,73.15,73.15,73.23,73.23,69.4,69.4,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210409,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,50-54 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3905390.0,111761.0,NV,10.15,73.15,73.15,75.31,75.31,71.79,71.79,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210410,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,50-54 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3907399.0,111794.0,NV,10.92,73.15,73.15,75.31,75.31,71.79,71.79,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210411,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,,2.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,50-54 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3909419.0,111797.0,NV,11.21,73.15,73.15,75.31,75.31,71.79,71.79,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210412,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,50-54 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3911818.0,111810.0,NV,11.5,63.89,63.89,70.1,70.1,65.83,65.83,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210413,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,45-49 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3913878.0,111828.0,NV,11.96,63.89,63.89,70.1,70.1,65.83,65.83,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210414,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,45-49 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3915946.0,111862.0,NV,12.48,63.89,63.89,70.1,70.1,65.83,65.83,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210415,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,45-49 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3917905.0,111887.0,NV,13.12,63.89,63.89,70.1,70.1,65.83,65.83,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210416,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,45-49 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3919868.0,111917.0,NV,13.91,63.89,63.89,70.1,70.1,65.83,65.83,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210417,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,45-49 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3921266.0,111948.0,NV,14.72,63.89,63.89,70.1,70.1,65.83,65.83,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210418,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,45-49 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3923547.0,111955.0,NV,15.06,63.89,63.89,70.1,70.1,65.83,65.83,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210419,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,45-49 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3925815.0,111957.0,NV,15.45,63.89,63.89,70.1,70.1,65.83,65.83,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210420,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,45-49 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3927927.0,111985.0,NV,15.93,63.89,63.89,70.1,70.1,65.83,65.83,100.0,100.0
United Kingdom,GBR,England,UK_ENG,STATE_TOTAL,20210421,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,,1.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,1.0,,1,1,45-49 yrs,16-19 yrs,1.0,0.0,0.0,2.0,5,0.0,3930225.0,112005.0,NV,16.53,63.89,63.89,70.1,70.1,65.83,65.83,100.0,100.0
